[2025-10-27 19:27:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:27:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:20:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:20:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:20:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:20:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:20:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:20:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:20:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:20:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:21:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:21:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:22:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:22:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:23:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:23:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:24:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:24:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:25:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:25:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:52] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:26:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:26:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:27] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:37] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:47] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:27:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:27:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:02] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:07] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:17] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:22] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:32] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:28:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:28:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:03] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:02","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:08] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:07","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:12] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:12","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:18] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:17","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:23] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:22","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:28] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:27","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:33] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:32","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:38] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:37","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:43] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:48] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:47","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:53] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:52","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 20:29:58] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T19:29:57","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
